G_mM,Y_0p5,Y_5,Y_36
9.999999999999982011e-09,1.154015055351277811e-19,1.805593444096633253e-19,9.166783291564485320e-18
1.010803336220382749e-08,1.154015055351277811e-19,1.805593444096633253e-19,9.166783291564485320e-18
1.021723384514257942e-08,1.154015055351277811e-19,1.805593444096633253e-19,9.166783291564485320e-18
1.032761405761394785e-08,1.154015055351277811e-19,1.805593444096633253e-19,9.166783291564485320e-18
1.043918674463272197e-08,1.154015055351277811e-19,1.805593444096633253e-19,9.166783291564485320e-18
1.055196478890237068e-08,1.154015055351277811e-19,1.805593444096633253e-19,9.166783291564485320e-18
1.066596121230254167e-08,1.154015055351277811e-19,1.805593444096633253e-19,9.166783291564485320e-18
1.078118917739266564e-08,1.154015055351277811e-19,1.805593444096633253e-19,9.166783291564485320e-18
1.089766198893160955e-08,1.154015055351277811e-19,1.805593444096633253e-19,9.166783291564485320e-18
1.101539309541414140e-08,1.154015055351277811e-19,1.805593444096633253e-19,9.166783291564485320e-18
1.113439609062360287e-08,1.154015055351277811e-19,1.805593444096633253e-19,9.166783291564485320e-18
1.125468471520154573e-08,1.154015055351277811e-19,1.805593444096633253e-19,9.166783291564485320e-18
1.137627285823429072e-08,1.154015055351277811e-19,1.805593444096633253e-19,9.166783291564485320e-18
1.149917455885663058e-08,1.154015055351277811e-19,1.805593444096633253e-19,9.166783291564485320e-18
1.162340400787285095e-08,1.154015055351277811e-19,1.805593444096633253e-19,9.166783291564485320e-18
1.174897554939526761e-08,1.154015055351277811e-19,1.805593444096633253e-19,9.166783291564485320e-18
1.187590368250046211e-08,1.154015055351277811e-19,1.805593444096633253e-19,9.166783291564485320e-18
1.200420306290341755e-08,4.477231342565860278e-19,7.067608624035392670e-19,3.558230674122072226e-17
1.213388850464973329e-08,4.477231342565860278e-19,7.067608624035392670e-19,3.558230674122072226e-17
1.226497498182612357e-08,4.477231342565860278e-19,7.067608624035392670e-19,3.558230674122072226e-17
